DATA;COMUNE;LOCALITA';LAT;LONG;TIPOLOGIA;CODICE COL;PROV;ANNO
2020-07-24;Orsara di Puglia;SP 123 Km 6 - Torrente Sannoro;41.327778;15.286944;Bosco;Arancione;FOGGIA;2020
2020-07-25;Lesina;loc. Metilde;41.905278;15.578611;Canneto;Giallo;FOGGIA;2020
2020-07-25;Poggio Imperiale;coppa di montoro - SP 37;41.839167;15.360917;Canneto;Giallo;FOGGIA;2020
2020-07-26;Cagnano Varano;Imbuti - Idroscalo Lago Varano;41.883333;15.651111;Macchia;Arancione;FOGGIA;2020
2020-07-26;Serracapriola;;41.888611;15.221389;Macchia;Arancione;FOGGIA;2020
2020-07-27;Vieste;Chiesuola;41.880833;16.157222;Macchia;Arancione;FOGGIA;2020
2020-07-28;Castelnuovo della Daunia;Dragonara SP11;41.686944;15.113889;Macchia;Arancione;FOGGIA;2020
2020-07-28;Apricena;SS. 89 Apricena - San severo vicino alla segheria Mobilio;41.766083;15.431889;Canneto;Giallo;FOGGIA;2020
2020-07-28;Lesina;Loc.Mascione;41.88825;15.530833;Canneto;Giallo;FOGGIA;2020
2020-07-29;Lesina;SP 31 per San Paolo di Civitate;41.843083;15.264;Bosco;Arancione;FOGGIA;2020
2020-07-29;San Giovanni Rotondo;Pantano;41.718611;15.7875;Macchia;Arancione;FOGGIA;2020
2020-07-29;Manfredonia;Pineta di Siponto;41.590139;15.892639;Bosco;Arancione;FOGGIA;2020
2020-07-30;Mattinata;Masseria Vaira - strada Paratina, nei pressi del bivio tra direzione Monte Sacro e direzione Foresta Umbra;41.738667;16.018417;Macchia;Arancione;FOGGIA;2020
2020-07-30;Pietramontecorvino;masseria romano;41.573056;15.183667;Macchia;Arancione;FOGGIA;2020
2020-07-30;San Nicandro Garganico;Monte D'Elio;41.907639;15.639639;Macchia;Arancione;FOGGIA;2020
2020-07-31;Chieuti;Vaccareccia;41.868056;15.165;Macchia;Arancione;FOGGIA;2020
2020-07-31;Orsara di Puglia;localitÓ piscero;41.261833;15.282861;Bosco;Arancione;FOGGIA;2020
2020-08-01;Bovino;SS. 90 -  Km 58;41.282194;15.378167;Bosco;Arancione;FOGGIA;2020
2020-08-01;Orsara di Puglia;Loc: Ristorante Le Querce SS 90;41.266667;15.335306;Bosco;Arancione;FOGGIA;2020
2020-08-02;Faeto;Fontana marrone-Agro di Faeto;41.337778;15.162194;Bosco;Arancione;FOGGIA;2020
2020-08-02;Serracapriola;fiume fortore;41.818028;15.235111;Canneto;Giallo;FOGGIA;2020
2020-08-03;Ischitella;Scarcafarina;41.867444;15.872944;Bosco;Arancione;FOGGIA;2020
2020-08-03;Carpino;monte Vernone;41.821583;15.868944;Bosco;Arancione;FOGGIA;2020
2020-08-03;Rocchetta Sant'Antonio;Bosco di Sant'Antuono;41.100806;15.473972;Bosco;Arancione;FOGGIA;2020
2020-08-04;Lesina;Limitoni;41.898889;15.280278;Macchia;Arancione;FOGGIA;2020
2020-08-04;Cagnano Varano;coste di trombetta - vicino cava;41.835139;15.721028;Macchia;Arancione;FOGGIA;2020
2020-08-04;Lesina;"Vallone pressi "" il cacciatore""";41.887694;15.524028;Canneto;Giallo;FOGGIA;2020
2020-08-04;San Nicandro Garganico;san michele - valle toppa;41.830389;15.595028;Bosco;Arancione;FOGGIA;2020
2020-08-04;Manfredonia;Scalo dei Saraceni;41.521639;15.900833;Canneto;Giallo;FOGGIA;2020
2020-08-04;Lesina;BOSCO CERASELLA;41.844611;15.255389;Bosco;Arancione;FOGGIA;2020
2020-08-05;Anzano di Puglia;Bosco Vizzuoco;41.120778;15.27375;Bosco;Arancione;FOGGIA;2020
2020-08-05;Biccari;sp129 Biccari Roseto Via Calcare primo ponte;41.395694;15.185417;Canneto;Giallo;FOGGIA;2020
2020-08-10;Accadia;murge del cuculo / vallone dell'olmo;41.174056;15.299556;Macchia;Arancione;FOGGIA;2020
2020-08-10;Manfredonia;Pineta di Siponto;41.588917;15.893611;Bosco;Arancione;FOGGIA;2020
2020-08-13;Faeto;Villaggio San Leonardo;41.298806;15.153306;Macchia;Verde;FOGGIA;2020
2020-08-14;Lesina;Cimitero;41.862361;15.358167;Canneto;Giallo;FOGGIA;2020
2020-08-14;San Nicandro Garganico;Torre Mileto;41.922028;15.607139;Canneto;Giallo;FOGGIA;2020
2020-08-15;Biccari;Calvino;41.409278;15.242889;Canneto;Giallo;FOGGIA;2020
2020-08-15;Lucera;nei pressi del bosco Mezzana grande;41.465556;15.306389;Bosco;Arancione;FOGGIA;2020
2020-08-15;Sant'Agata di Puglia;Monte Ultrino-Serra del Vento;41.166167;15.389389;Macchia;Arancione;FOGGIA;2020
2020-08-16;Lesina;BOSCO CERASELLA RIPALTA;41.840861;15.252833;Bosco;Arancione;FOGGIA;2020
2020-08-16;Cagnano Varano;SP43 CAGNANO VARANO PER SAN GIOVANNI ROTONDO;41.810528;15.792917;Macchia;Arancione;FOGGIA;2020
2020-08-17;Biccari;canale vulgano;41.429194;15.243333;Bosco;Arancione;FOGGIA;2020
2020-08-19;Candela;pressi torrente carapelle;41.171583;15.497944;Canneto;Giallo;FOGGIA;2020
2020-08-19;Anzano di Puglia;Vizzucco;41.116222;15.277278;Bosco;Arancione;FOGGIA;2020
2020-08-20;Anzano di Puglia;loc. pineta Strada Comunale Pila;41.116111;15.276944;Bosco;Arancione;FOGGIA;2020
2020-08-20;Orsara di Puglia;Montagna Spaccata;41.272333;15.245833;Bosco;Arancione;FOGGIA;2020
2020-08-21;Faeto;alle spalle stazione CC;41.323083;15.159806;Bosco;Arancione;FOGGIA;2020
2020-08-22;Volturino;Bosco Marano Madonna della Serritella;41.469167;15.165361;Bosco;Arancione;FOGGIA;2020
2020-08-22;Apricena;Coppa Torcinella;41.823056;15.450278;Macchia;Arancione;FOGGIA;2020
2020-08-22;Roseto Valfortore;Cannavina - Crocella;41.371444;15.092083;Bosco;Arancione;FOGGIA;2020
2020-08-23;Roseto Valfortore;Monte Stillo;41.389167;15.116389;Macchia;Arancione;FOGGIA;2020
2020-08-23;Orsara di Puglia;;41.271333;15.244333;Bosco;Arancione;FOGGIA;2020
2020-08-25;Manfredonia;La Bussola;41.545972;15.892028;Canneto;Giallo;FOGGIA;2020
2020-08-25;Anzano di Puglia;Scampitella;41.108194;15.268111;Bosco;Arancione;FOGGIA;2020
2020-08-27;Accadia;Bosco Sambuco - SP 139;41.174167;15.344167;Bosco;Arancione;FOGGIA;2020
2020-08-27;Lesina;strada cimitero;41.8595;15.357556;Canneto;Giallo;FOGGIA;2020
2020-08-28;Vieste;Valle Coppe;41.849056;16.082722;Bosco;Arancione;FOGGIA;2020
2020-08-28;Orsara di Puglia;Montagna spaccata pressi parco eolico;41.271667;15.240278;Bosco;Arancione;FOGGIA;2020
2020-08-29;Orsara di Puglia;Monte San Marco;41.271111;15.2875;Bosco;Arancione;FOGGIA;2020
2020-08-29;Alberona;Civetta;41.445722;15.156417;Canneto;Giallo;FOGGIA;2020
2020-08-29;San Nicandro Garganico;SS693 (da Lesina, uscita San Nicandro Garganico);41.871111;15.566667;Bosco;Arancione;FOGGIA;2020
2020-08-29;Faeto;Marrone SP125;41.339333;15.159944;Bosco;Arancione;FOGGIA;2020
2020-08-29;Castelnuovo della Daunia;cda Marcellino;41.58225;15.125111;Bosco;Arancione;FOGGIA;2020
2020-08-30;Orsara di Puglia;Mass.a de Gregorio - Montagna Spaccata;41.264722;15.291111;Bosco;Arancione;FOGGIA;2020
2020-08-30;Lesina;Marina di Lesina;41.897028;15.436028;Macchia;Arancione;FOGGIA;2020
2020-08-30;Orsara di Puglia;Masetti;41.278694;15.318944;Bosco;Arancione;FOGGIA;2020
2020-08-30;Volturino;Bosco Marano;41.462889;15.15475;Bosco;Arancione;FOGGIA;2020
2020-08-30;San Nicandro Garganico;sant'annea;41.8605;15.518778;Macchia;Arancione;FOGGIA;2020
2020-08-30;Chieuti;sp 41 bis pressi  ex campo sportivo;41.844167;15.181389;Bosco;Arancione;FOGGIA;2020
2020-08-30;Orsara di Puglia;Montagna Spaccata;41.272056;15.244778;Bosco;Arancione;FOGGIA;2020
2020-08-31;Volturino;ponte Torre Riponi;41.494722;15.142222;Canneto;Giallo;FOGGIA;2020
2020-08-31;Alberona;Contrada Tuoro;41.424444;15.149444;Bosco;Arancione;FOGGIA;2020
2020-09-01;Candela;Masseria Tufarelle;41.183806;15.514278;Canneto;Giallo;FOGGIA;2020
2020-09-02;Troia;;41.371972;15.294639;Canneto;Giallo;FOGGIA;2020
2020-09-02;Volturara Appula;Bonavalle;41.459722;15.109167;Bosco;Arancione;FOGGIA;2020
2020-09-03;Casalnuovo Monterotaro;Merza S. Anna;41.622;15.108694;Bosco;Arancione;FOGGIA;2020
2020-09-04;Accadia;M.te Cippone, Agata delle noci;41.178972;15.33;Bosco;Arancione;FOGGIA;2020
2020-09-04;Bovino;Strada Bovino -Accadia ,circa 2 km da Bovino;41.225139;15.33325;Macchia;Arancione;FOGGIA;2020
2020-09-04;Roseto Valfortore;s.p 130;41.367306;15.082306;Macchia;Arancione;FOGGIA;2020
2020-09-04;San Giovanni Rotondo;Coppa della Macchia;41.702639;15.768111;Macchia;Arancione;FOGGIA;2020
2020-09-04;Orsara di Puglia;vallone ai piedi di localitÓ Trainera;41.278528;15.221278;Bosco;Arancione;FOGGIA;2020
2020-09-05;Manfredonia;Tratturo Bissanti - Mannarano;41.662167;15.920722;Macchia;Arancione;FOGGIA;2020
2020-09-05;Accadia;Agata delle Noci;41.206333;15.339417;Bosco;Arancione;FOGGIA;2020
2020-09-05;Lucera;SS17 PER MONTECORVINO;41.509833;15.304278;Canneto;Giallo;FOGGIA;2020
2020-09-05;Biccari;CONTRADA SANTA LUCIA - V. CALCARE;41.394722;15.187778;Bosco;Arancione;FOGGIA;2020
2020-09-06;Sant'Agata di Puglia;Piana della MANDRIA;41.133333;15.296944;Bosco;Arancione;FOGGIA;2020
2020-09-07;Volturino;Fiumara - Ponte La Torre;41.495111;15.134306;Canneto;Giallo;FOGGIA;2020
2020-09-07;Apricena;sp 38 masseria caso;41.811361;15.440139;Macchia;Arancione;FOGGIA;2020
2020-09-07;Orsara di Puglia;Monte Maggiore;41.293917;15.291889;Bosco;Arancione;FOGGIA;2020
2020-09-07;Lesina;Canale Acquarotta;41.896833;15.344472;Canneto;Giallo;FOGGIA;2020
2020-09-07;Bovino;Sp 91 ter;41.273167;15.403389;Canneto;Giallo;FOGGIA;2020
2020-09-08;Faeto;Difesa;41.319361;15.150583;Bosco;Arancione;FOGGIA;2020
2020-09-08;San Giovanni Rotondo;SP 45 bis km 3 - hotel garden;41.673611;15.728417;Bosco;Arancione;FOGGIA;2020
2020-09-09;Lucera;colle belvedere;41.515;15.329722;Bosco;Arancione;FOGGIA;2020
2020-09-09;Manfredonia;Oasi Lago Salso;41.531667;15.854056;Canneto;Giallo;FOGGIA;2020
2020-09-10;Sant'Agata di Puglia;Serbaroli;41.142167;15.352722;Bosco;Arancione;FOGGIA;2020
2020-09-10;Orsara di Puglia;Fontana Masetti;41.285222;15.299694;Bosco;Arancione;FOGGIA;2020
2020-09-11;Lesina;Schiapparo;41.914167;15.548056;Canneto;Giallo;FOGGIA;2020
2020-09-11;Serracapriola;Via Goffredo Mameli;41.803472;15.164444;Macchia;Arancione;FOGGIA;2020
2020-09-11;Ascoli Satriano;Scalo ferroviario;41.220278;15.549167;Canneto;Giallo;FOGGIA;2020
2020-09-12;Volturino;Santa Lucia;41.4855;15.102306;Bosco;Arancione;FOGGIA;2020
2020-09-12;Orsara di Puglia;Montagna Spaccata;41.271111;15.244722;Bosco;Arancione;FOGGIA;2020
2020-09-12;Vieste;palude mezzana;41.894444;16.1335;Macchia;Arancione;FOGGIA;2020
2020-09-14;Orsara di Puglia;Ripalonga;41.310333;15.241972;Macchia;Arancione;FOGGIA;2020
2020-09-15;Orsara di Puglia;trainera;41.27425;15.250056;Bosco;Arancione;FOGGIA;2020
2020-09-16;Poggio Imperiale;Santuario San Nazario Ittica Caldoli;41.857139;15.454389;Canneto;Giallo;FOGGIA;2020
2020-09-16;Apricena;SS89 galleria S.Lucia;41.778833;15.496194;Macchia;Arancione;FOGGIA;2020
2020-09-20;San Giovanni Rotondo;SP45/bis (km 3 - 5);41.673333;15.727222;Macchia;Arancione;FOGGIA;2020
2020-09-21;Sant'Agata di Puglia;bosco san pietro;41.105806;15.328194;Bosco;Arancione;FOGGIA;2020
2020-09-22;Lesina;Marina (c/o albatros);41.905556;15.328583;Canneto;Giallo;FOGGIA;2020
2020-09-22;San Nicandro Garganico;nei pressi del cimitero;41.834028;15.586083;Macchia;Arancione;FOGGIA;2020
2020-09-22;Lesina;Tre Canali;41.912222;15.576667;Canneto;Giallo;FOGGIA;2020
2020-09-24;Ischitella;Coppa dei tre confini;41.838278;15.915056;Bosco;Arancione;FOGGIA;2020
2020-09-24;Chieuti;AUTOSTRADA KM 494 / Vallone della castagna;41.908333;15.186472;Canneto;Giallo;FOGGIA;2020
2020-09-25;Ischitella;Vallone di San Martino;41.858028;15.88775;Bosco;Arancione;FOGGIA;2020
2020-09-27;Manfredonia;Lago Salso;41.567056;15.887833;Canneto;Giallo;FOGGIA;2020
2020-10-03;Vico del Gargano;Pineta Martini-Calenella;41.934833;15.975056;Bosco;Arancione;FOGGIA;2020
2020-10-03;San Giovanni Rotondo;La Costa;41.711111;15.73;Bosco;Arancione;FOGGIA;2020
2020-10-04;Chieuti;masseria mezzarazza;41.876389;15.193056;Bosco;Arancione;FOGGIA;2020
2020-10-04;San Nicandro Garganico;san nazario - asp zaccagnino;41.853361;15.455639;Bosco;Arancione;FOGGIA;2020
2020-10-04;Monte Sant'Angelo;SP 89 - km 7;41.697306;16.011389;Macchia;Arancione;FOGGIA;2020
2020-10-04;Ischitella;piana di ercole;41.902722;15.853306;Macchia;Arancione;FOGGIA;2020
2020-10-05;Carpino;ss 693 km 44 uscita cagnano varano Minnizzo;41.832528;15.831056;Bosco;Arancione;FOGGIA;2020
2020-10-10;Roseto Valfortore;Str.da Biccari Roseto SP 129;41.373056;15.123056;Macchia;Arancione;FOGGIA;2020
2019-03-07;Monte Sant'Angelo;Madonna degli Angeli;41.709917;15.94375;Bosco;Arancione;FOGGIA;2019
2019-03-07;San Marco in Lamis;SP51 loc. Gallo d'oro;41.766556;15.776139;Bosco;Arancione;FOGGIA;2019
2019-03-09;Vico del Gargano;SP51 DIREZIONE ISCHITELLA boccanera;41.889139;15.930694;Bosco;Arancione;FOGGIA;2019
2019-03-18;Vico del Gargano;Coppa France - Fucito;41.872194;15.955222;Bosco;Arancione;FOGGIA;2019
2019-06-01;Peschici;Gusmai - Lit. per vieste;41.942667;16.065417;Bosco;Arancione;FOGGIA;2019
2019-06-11;Vieste;Resega;41.897556;16.068111;Macchia;Arancione;FOGGIA;2019
2019-06-13;Vieste;Salerno;41.848944;16.122972;Bosco;Arancione;FOGGIA;2019
2019-06-20;Mattinata;Vallone della Mattinatella;41.732778;16.106667;Bosco;Arancione;FOGGIA;2019
2019-06-21;Lesina;coppa di rose;41.852111;15.265222;Bosco;Arancione;FOGGIA;2019
2019-06-24;Cagnano Varano;C.da San Nicola Imbuti alle spalle Chiesa S. Barbara;41.889083;15.683778;Macchia;Arancione;FOGGIA;2019
2019-06-29;Panni;Contrada S.Marco Zona Morti;41.218889;15.289167;Bosco;Giallo;FOGGIA;2019
2019-06-29;Manfredonia;Foce Candelaro;41.581694;15.893806;Canneto;Arancione;FOGGIA;2019
2019-07-01;Carpino;Santelmo;41.830556;15.886667;Canneto;Verde;FOGGIA;2019
2019-07-02;Manfredonia;scalo saracento e villaggio ippocampo;41.518778;15.902889;Canneto;Giallo;FOGGIA;2019
2019-07-05;San Giovanni Rotondo;Borgo celano -MILA;41.705472;15.690528;Bosco;Giallo;FOGGIA;2019
2019-07-06;Lucera;c/o Castello;41.511528;15.317333;Bosco;Rosso;FOGGIA;2019
2019-07-07;Lucera;Castello di Lucera;41.509;15.313;Bosco;Arancione;FOGGIA;2019
2019-07-07;Cagnano Varano;Capoiale - Lago varano Riserva;41.914222;15.667583;Macchia;Arancione;FOGGIA;2019
2019-07-08;Cagnano Varano;Puntone;41.8525;15.683611;Bosco;Rosso;FOGGIA;2019
2019-07-08;San Marco in Lamis;via zara incrocio via carlo di renzo;41.7155;15.631444;Macchia;Arancione;FOGGIA;2019
2019-07-11;Cagnano Varano;San Nicola Imbuti;41.877139;15.680139;Bosco;Arancione;FOGGIA;2019
2019-07-11;Manfredonia;ippocampo SP 141;41.507;15.908194;Canneto;Giallo;FOGGIA;2019
2019-07-21;Lesina;;41.860833;15.27;Macchia;Giallo;FOGGIA;2019
2019-07-23;Lucera;Lucera-Castelnuovo SP Bosco Cimino;41.557944;15.214389;Bosco;Arancione;FOGGIA;2019
2019-07-26;Lucera;Gargano Blu;41.552167;15.361194;Canneto;Giallo;FOGGIA;2019
2019-07-28;Mattinata;Agnoli - hotel la casa e il mare;41.716417;16.085417;Macchia;Arancione;FOGGIA;2019
2019-07-31;Vico del Gargano;Calenella;41.94;15.975;Bosco;Giallo;FOGGIA;2019
2019-08-01;San Giovanni Rotondo;SP26 Arpinova - San Marco c/o candelaro;41.555556;15.608333;Canneto;Giallo;FOGGIA;2019
2019-08-01;Serracapriola;sp 45 a 2 km da serra capriola - c.da tronco;41.756806;15.163361;Bosco;Arancione;FOGGIA;2019
2019-08-04;Torremaggiore;SP46 Casino della Caccia;41.724861;15.175333;Bosco;Arancione;FOGGIA;2019
2019-08-04;Vico del Gargano;Cimitero;41.905556;15.961944;Macchia;Arancione;FOGGIA;2019
2019-08-05;Volturino;Casonetto Carignano;41.497056;15.205778;Canneto;Giallo;FOGGIA;2019
2019-08-05;Ascoli Satriano;Bosco San Giacomo;41.231083;15.585944;Canneto;Giallo;FOGGIA;2019
2019-08-05;Sant'Agata di Puglia;tra Accadia e Anzano zona Casalgrande;41.144444;15.293861;Bosco;Arancione;FOGGIA;2019
2019-08-06;Lucera;bosco cimino;41.559083;15.213972;Bosco;Arancione;FOGGIA;2019
2019-08-06;Serracapriola;strada da San paolo di civitate;41.803056;15.16;Bosco;Arancione;FOGGIA;2019
2019-08-07;Carlantino;Colle Torto/Diga Occhito;41.609861;14.966278;Bosco;Arancione;FOGGIA;2019
2019-08-07;Carlantino;lago di occhito verso Colletorto (CB);41.609861;14.966278;Bosco;Arancione;FOGGIA;2019
2019-08-07;Castelnuovo della Daunia;Casone Romano;41.562833;15.118444;Bosco;Arancione;FOGGIA;2019
2019-08-07;Vieste;resega-mandrione;41.908889;16.075833;Bosco;Arancione;FOGGIA;2019
2019-08-08;Peschici;LA RISEGA;41.904167;16.074444;Macchia;Arancione;FOGGIA;2019
2019-08-09;Troia;Giardinetto discarica;41.33225;15.405556;Macchia;Arancione;FOGGIA;2019
2019-08-11;Biccari;C.da Pipillo;41.384722;15.224639;Bosco;Arancione;FOGGIA;2019
2019-08-11;Castelnuovo della Daunia;Fara - Canale boscato;41.572778;15.173611;Bosco;Arancione;FOGGIA;2019
2019-08-11;Ischitella;Forchione;41.898194;15.872722;Bosco;Arancione;FOGGIA;2019
2019-08-11;Ischitella;Belvedere;41.896944;15.902222;Bosco;Arancione;FOGGIA;2019
2019-08-11;Ischitella;Acqua del Porco;41.902639;15.925583;Bosco;Arancione;FOGGIA;2019
2019-08-12;Biccari;Castelluccio Valmaggiore - loc. Pontili - Bosco Difesa;41.370972;15.195667;Bosco;Arancione;FOGGIA;2019
2019-08-12;Castelnuovo della Daunia;Dragonara;41.68875;15.119333;Bosco;Arancione;FOGGIA;2019
2019-08-13;Ischitella;Forchione;41.8955;15.872111;Bosco;Arancione;FOGGIA;2019
2019-08-14;Rodi Garganico;Pietrafitta;41.915333;15.877083;Bosco;Arancione;FOGGIA;2019
2019-08-14;Bovino;Ischia;41.282444;15.386167;Canneto;Giallo;FOGGIA;2019
2019-08-14;San Giovanni Rotondo;Coppa La Macchia-S.Egidio;41.718056;15.774722;Macchia;Arancione;FOGGIA;2019
2019-08-15;San Marco in Lamis;M.te Granaro;41.630556;15.64;Macchia;Arancione;FOGGIA;2019
2019-08-16;Celle di San Vito;Crepacore / Spolpalosso;41.310806;15.211694;Macchia;Arancione;FOGGIA;2019
2019-08-16;Ischitella;Belvedere - Castagne;41.896833;15.901;Macchia;Arancione;FOGGIA;2019
2019-08-17;Carpino;SP 50 Km 4;41.823611;15.868333;Macchia;Arancione;FOGGIA;2019
2019-08-18;Panni;Stazione Ferroviaria SS90 KM47+2;41.24325;15.279194;Macchia;Arancione;FOGGIA;2019
2019-08-18;Lucera;Castello;41.508694;15.316194;Bosco;Giallo;FOGGIA;2019
2019-08-18;Serracapriola;C.da Ciavatta;41.776667;15.173889;Bosco;Arancione;FOGGIA;2019
2019-08-18;Sant'Agata di Puglia;Vallone Carnevaletto;41.182778;15.428333;Canneto;Giallo;FOGGIA;2019
2019-08-18;Ascoli Satriano;candela - cerignola loc. Riposo;41.153111;15.572944;Bosco;Arancione;FOGGIA;2019
2019-08-19;Lesina;3 canali;41.890778;15.528167;Canneto;Giallo;FOGGIA;2019
2019-08-19;Casalvecchio di Puglia;contrada macchia di lenza;41.59425;15.097972;Bosco;Arancione;FOGGIA;2019
2019-08-20;Chieuti;SS 16 km 613.3;41.915417;15.20675;Bosco;Arancione;FOGGIA;2019
2019-08-20;Serracapriola;SS 16 - km 614 localitÓ Capodacqua;41.914944;15.223028;Bosco;Arancione;FOGGIA;2019
2019-08-20;Vico del Gargano;Coppa Della Guardia;41.888972;15.959417;Macchia;Arancione;FOGGIA;2019
2019-08-20;Cagnano Varano;Giardenera-Arena;41.819278;15.786028;Macchia;Arancione;FOGGIA;2019
2019-08-20;Bovino;san lorenzo;41.298333;15.358028;Bosco;Arancione;FOGGIA;2019
2019-08-21;Lucera;sp 7;41.558028;15.214806;Canneto;Giallo;FOGGIA;2019
2019-08-21;Orsara di Puglia;Magliano;41.326056;15.293333;Bosco;Arancione;FOGGIA;2019
2019-08-21;Lucera;piazza matteotti;41.513583;15.325222;Bosco;Arancione;FOGGIA;2019
2019-08-22;Lesina;Tamaricella;41.914833;15.570556;Canneto;Verde;FOGGIA;2019
2019-08-23;Orsara di Puglia;C.da Piscera;41.269833;15.287444;Bosco;Arancione;FOGGIA;2019
2019-08-23;Carpino;Piano Vergato;41.799722;15.930833;Bosco;Arancione;FOGGIA;2019
2019-08-24;San Giovanni Rotondo;Pozzo Cavo - V. del Sorbo;41.678389;15.707806;Macchia;Arancione;FOGGIA;2019
2019-08-25;San Giovanni Rotondo;Passaturo strada interna per Monte Sant'Angelo km 4;41.708194;15.760639;Macchia;Arancione;FOGGIA;2019
2019-08-26;San Nicandro Garganico;Macione;41.886583;15.529194;Canneto;Giallo;FOGGIA;2019
2019-08-27;San Nicandro Garganico;ss 693 km 16 distributore cacciatore;41.875917;15.525528;Macchia;Giallo;FOGGIA;2019
2019-08-28;Castelnuovo della Daunia;Maddalena;41.598778;15.286556;Bosco;Arancione;FOGGIA;2019
2019-09-01;Carpino;Tartareto;41.87275;15.865306;Macchia;Arancione;FOGGIA;2019
2019-09-02;San Nicandro Garganico;azienda mascolo;41.903833;15.584056;Bosco;Arancione;FOGGIA;2019
2019-09-02;Carpino;Can.le Antonino;41.857778;15.812778;Canneto;Verde;FOGGIA;2019
2019-09-05;Manfredonia;Siponto parallela Viale Dei Pini;41.605028;15.890056;Canneto;Giallo;FOGGIA;2019
2019-09-06;Lesina;Schiapparo;41.908278;15.512417;Canneto;Giallo;FOGGIA;2019
2019-09-07;San Nicandro Garganico;Torre Mileto;41.927222;15.624361;Canneto;Verde;FOGGIA;2019
2019-09-08;Chieuti;Campo di Bove;41.852528;15.190583;Macchia;Verde;FOGGIA;2019
2019-09-08;San Giovanni Rotondo;Pantano SP43 Monte Calvo;41.719194;15.776083;Bosco;Rosso;FOGGIA;2019
2019-09-08;San Paolo di Civitate;Coppa delle Rose - Cerasella;41.829278;15.2525;Bosco;Arancione;FOGGIA;2019
2019-09-08;Manfredonia;Siponto via dell'Eucalipto;41.608611;15.893056;Canneto;Giallo;FOGGIA;2019
2019-09-09;Carpino;Parco Farnese;41.813417;15.864528;Bosco;Arancione;FOGGIA;2019
2019-09-09;San Giovanni Rotondo;Monte Calvo;41.719722;15.779167;Bosco;Arancione;FOGGIA;2019
2019-09-10;Orsara di Puglia;Padulecchie;41.286806;15.311889;Macchia;Arancione;FOGGIA;2019
2019-09-10;Cagnano Varano;Falcare;41.783333;15.810833;Macchia;Arancione;FOGGIA;2019
2019-09-12;Cagnano Varano;Monte Tudisco;41.826472;15.737222;Bosco;Arancione;FOGGIA;2019
2019-09-12;Poggio Imperiale;SSV 693 bivio Apricena;41.855167;15.453806;Canneto;Giallo;FOGGIA;2019
2019-09-12;Poggio Imperiale;localitÓ coppa montori;41.838333;15.361667;Canneto;Giallo;FOGGIA;2019
2019-09-13;Lesina;bosco di lesina;41.898056;15.354444;Canneto;Giallo;FOGGIA;2019
2019-09-13;San Giovanni Rotondo;Il Castello SP52 - contrada finocchio;41.673444;15.73325;Macchia;Arancione;FOGGIA;2019
2019-09-14;Ischitella;Foce Varano-ristorante Beny;41.913528;15.798028;Canneto;Giallo;FOGGIA;2019
2019-09-15;Manfredonia;lago salso;41.557806;15.885722;Canneto;Arancione;FOGGIA;2019
2019-09-15;Biccari;Via Calcare;41.396694;15.178417;Bosco;Arancione;FOGGIA;2019
2019-09-17;Cagnano Varano;Giardenera;41.815278;15.782667;Bosco;Arancione;FOGGIA;2019
2019-09-17;Volturino;Piani dei Galli SP135;41.467944;15.112306;Bosco;Arancione;FOGGIA;2019
2019-09-25;Carlantino;Valle Di Fico c/o Diga di Occhito;41.621278;14.970583;Bosco;Arancione;FOGGIA;2019
2019-09-26;Ischitella;Piano Verde-Muschiaturo;41.90025;15.811361;Macchia;Arancione;FOGGIA;2019
2019-09-26;Peschici;Sfinalicchio;41.9305;16.092972;Canneto;Giallo;FOGGIA;2019
2019-09-26;Troia;Torrente Sannoro;41.555833;15.568333;Canneto;Giallo;FOGGIA;2019
2019-09-27;Bovino;Mezzana Pilone - Radogna;41.269167;15.371861;Macchia;Arancione;FOGGIA;2019
2019-09-29;Manfredonia;lago salso - palude frattaruolo;41.566389;15.872056;Canneto;Giallo;FOGGIA;2019
2019-09-29;Poggio Imperiale;Lago di Lesina La Comune;41.852944;15.324;Canneto;Giallo;FOGGIA;2019
2019-10-13;Vieste;Costella;41.867611;16.093722;Bosco;Arancione;FOGGIA;2019
2019-10-18;San Marco la Catola;Avellaneta;41.532639;15.04475;Bosco;Arancione;FOGGIA;2019
2019-10-21;Vieste;Risega;41.901806;16.058;Canneto;Giallo;FOGGIA;2019
